,,,,,,,,,
KYLIA-18,1467249000,4201794.412675,177905.781857,4779284.869722,2.469458,0.042979,0.013587,0.012785,0.013039
KYLIA-12,1467249060,4212900.202854,173604.392915,4769708.877215,0,0,0.012567,0.012499,0.012527
KYLIA-18,1467249060,4201794.412299,177905.780417,4779284.869417,2.454934,0.059361,0.0135,0.012705,0.012958
KYLIA-12,1467249120,4212900.202573,173604.391852,4769708.877877,0,0,0.012489,0.012421,0.01245
KYLIA-18,1467249120,4201794.412689,177905.782379,4779284.867985,3.799555,0.066626,0.013417,0.01263,0.01289
KYLIA-12,1467249180,4212900.203042,173604.391661,4769708.878352,0,0,0.012411,0.012342,0.012374
KYLIA-18,1467249180,4201794.410906,177905.782877,4779284.866614,2.549941,0.051102,0.01333,0.012549,0.012815
KYLIA-12,1467249240,4212900.202908,173604.391768,4769708.87805,0,0,0.012336,0.012265,0.012299
KYLIA-18,1467249240,4201794.411529,177905.782787,4779284.867211,2.550579,0.036112,0.013246,0.01247,0.012743
KYLIA-12,1467249300,4212900.202262,173604.392342,4769708.878611,0,0,0.012262,0.01219,0.012226
KYLIA-18,1467249300,4201794.413205,177905.781973,4779284.866282,2.550582,0.0582,0.013163,0.012394,0.012672
KYLIA-12,1467249360,4212900.202226,173604.391764,4769708.878353,0,0,0.012191,0.012117,0.012154
KYLIA-18,1467249360,4201794.413397,177905.783046,4779284.866667,2.549953,0.057297,0.013083,0.012319,0.012603
KYLIA-12,1467249420,4212900.203024,173604.391896,4769708.878239,0,0,0.012121,0.012045,0.012085
KYLIA-18,1467249420,4201794.411126,177905.782996,4779284.866359,2.548703,0.056985,0.013005,0.012246,0.012536
KYLIA-12,1467249480,4212900.203333,173604.392092,4769708.877571,0,0,0.012046,0.011975,0.012017
KYLIA-18,1467249480,4201794.410623,177905.782782,4779284.867452,1.980678,0.070517,0.012877,0.012175,0.012468
KYLIA-12,1467249540,4212900.203605,173604.391088,4769708.878866,0,0,0.011973,0.011907,0.01195
KYLIA-18,1467249540,4201794.409033,177905.784666,4779284.864493,1.976122,0.058682,0.012758,0.012105,0.012403
KYLIA-12,1467249600,4212900.20234,173604.390268,4769708.879638,0,0,0.011909,0.011841,0.011885
KYLIA-18,1467249600,4201794.412147,177905.786078,4779284.86339,2.541349,0.064796,0.01269,0.012038,0.01234
KYLIA-12,1467249660,4212900.201264,173604.390208,4769708.879022,0,0,0.01184,0.011775,0.011821
KYLIA-18,1467249660,4201794.415466,177905.786188,4779284.864984,1.965597,0.065516,0.012581,0.011971,0.012278
KYLIA-12,1467249720,4212900.200526,173604.390776,4769708.879475,0,0,0.011774,0.011711,0.011759
KYLIA-18,1467249720,4201794.417283,177905.785427,4779284.864267,1.95966,0.042946,0.012478,0.011907,0.012217
KYLIA-12,1467249780,4212900.199396,173604.391462,4769708.879495,0,0,0.011714,0.011649,0.011698
KYLIA-18,1467249780,4201794.420381,177905.784444,4779284.864613,2.528996,0.060684,0.012417,0.011844,0.012159
KYLIA-12,1467249840,4212900.19907,173604.389767,4769708.879754,0,0,0.011656,0.011588,0.011638
KYLIA-18,1467249840,4201794.421193,177905.787291,4779284.864042,2.523883,0.060832,0.012358,0.011782,0.012102
KYLIA-12,1467249900,4212900.198903,173604.390899,4769708.88081,0,0,0.011599,0.011528,0.011579
KYLIA-18,1467249900,4201794.421264,177905.785659,4779284.86191,2.51832,0.058648,0.012299,0.011721,0.012045
KYLIA-12,1467249960,4212900.199048,173604.390824,4769708.880919,0,0,0.011542,0.011469,0.011522
KYLIA-18,1467249960,4201794.421,177905.785958,4779284.861489,2.512339,0.032183,0.012242,0.011662,0.011991
KYLIA-12,1467250020,4212900.198355,173604.390783,4769708.880506,0,0,0.011488,0.011412,0.011466
KYLIA-18,1467250020,4201794.423097,177905.786122,4779284.862393,2.505975,0.046246,0.012186,0.011604,0.011937
KYLIA-12,1467250080,4212900.197856,173604.390315,4769708.880882,0,0,0.011434,0.011356,0.011411
KYLIA-18,1467250080,4201794.424311,177905.786989,4779284.861671,2.499262,0.053923,0.01213,0.011547,0.011884
KYLIA-12,1467250140,4212900.197789,173604.390139,4769708.880507,0,0,0.011381,0.011302,0.011359
KYLIA-18,1467250140,4201794.424824,177905.787401,4779284.862258,4.659696,0.067409,0.01208,0.011495,0.011842
KYLIA-12,1467250200,4212900.198963,173604.390565,4769708.879191,0,0,0.01133,0.01125,0.011309
KYLIA-18,1467250200,4201794.422756,177905.786877,4779284.864175,4.682498,0.067263,0.012031,0.011444,0.011802
KYLIA-12,1467250260,4212900.199039,173604.391849,4769708.8796,0,0,0.011279,0.011198,0.01126
KYLIA-18,1467250260,4201794.422539,177905.785063,4779284.863185,4.699379,0.054927,0.011982,0.011394,0.011763
KYLIA-12,1467250320,4212900.199258,173604.391816,4769708.879176,0,0,0.01123,0.011147,0.011211
KYLIA-18,1467250320,4201794.422359,177905.785248,4779284.863801,4.710068,0.019988,0.011935,0.011344,0.011725
KYLIA-12,1467250380,4212900.19943,173604.391573,4769708.879556,0,0,0.011181,0.011097,0.011164
KYLIA-18,1467250380,4201794.421942,177905.785726,4779284.862883,4.714382,0.063562,0.011889,0.011296,0.011688
KYLIA-12,1467250440,4212900.198573,173604.391233,4769708.880276,0,0,0.011134,0.011048,0.011118
KYLIA-18,1467250440,4201794.423766,177905.786354,4779284.861707,4.71223,0.045329,0.011844,0.011248,0.011652
KYLIA-12,1467250500,4212900.19907,173604.390314,4769708.879301,0,0,0.011087,0.011,0.011072
KYLIA-18,1467250500,4201794.42321,177905.787858,4779284.863282,4.703623,0.061565,0.0118,0.011201,0.011617
KYLIA-12,1467250560,4212900.199392,173604.389361,4769708.879161,0,0,0.011041,0.010952,0.011028
KYLIA-18,1467250560,4201794.422734,177905.789426,4779284.863306,4.68867,0.070896,0.011757,0.011154,0.011583
KYLIA-12,1467250620,4212900.199563,173604.390536,4769708.87904,0,0,0.010996,0.010906,0.010984
KYLIA-18,1467250620,4201794.422474,177905.787773,4779284.863336,4.667575,0.05654,0.011715,0.011108,0.011551
KYLIA-12,1467250680,4212900.19936,173604.391653,4769708.879919,0,0,0.010952,0.01086,0.010942
KYLIA-18,1467250680,4201794.422619,177905.786246,4779284.8616,4.64063,0.069841,0.011673,0.011063,0.011519
KYLIA-12,1467250740,4212900.200511,173604.392323,4769708.879042,0,0,0.010909,0.010815,0.0109
KYLIA-18,1467250740,4201794.420509,177905.78534,4779284.862745,4.608206,0.057301,0.011633,0.011019,0.011488
KYLIA-12,1467250800,4212900.200477,173604.392964,4769708.878609,0,0,0.010867,0.010771,0.010859
KYLIA-18,1467250800,4201794.420842,177905.784468,4779284.86343,4.570735,0.063824,0.011593,0.010975,0.011458
KYLIA-12,1467250860,4212900.200064,173604.393508,4769708.879115,0,0,0.010825,0.010727,0.010819
KYLIA-18,1467250860,4201794.421581,177905.783732,4779284.862489,4.528703,0.064983,0.011554,0.010932,0.011429
KYLIA-12,1467250920,4212900.199764,173604.392856,4769708.878306,0,0,0.010783,0.010685,0.010775
KYLIA-18,1467250920,4201794.422687,177905.784761,4779284.864028,3.483235,0.067556,0.011515,0.01089,0.01139
KYLIA-12,1467250980,4212900.199315,173604.390967,4769708.878685,0,0,0.010743,0.010643,0.010733
KYLIA-18,1467250980,4201794.423712,177905.787656,4779284.863391,3.493864,0.061635,0.011477,0.010848,0.011352
KYLIA-12,1467251040,4212900.198149,173604.391342,4769708.879823,0,0,0.010703,0.010601,0.010692
KYLIA-18,1467251040,4201794.425822,177905.787188,4779284.861547,3.502131,0.056949,0.01144,0.010807,0.011316
KYLIA-12,1467251100,4212900.198449,173604.389312,4769708.879505,0,0,0.010664,0.010561,0.010652
KYLIA-18,1467251100,4201794.425567,177905.790325,4779284.861993,3.50793,0.064281,0.011403,0.010767,0.011281
KYLIA-12,1467251160,4212900.197934,173604.389878,4769708.879876,0,0,0.010625,0.010521,0.010613
KYLIA-18,1467251160,4201794.426615,177905.789591,4779284.861334,3.511173,0.043698,0.011367,0.010727,0.011247
KYLIA-12,1467251220,4212900.196428,173604.39036,4769708.880077,0,0,0.010588,0.010482,0.010575
KYLIA-18,1467251220,4201794.429801,177905.789071,4779284.861334,3.511796,0.066752,0.011332,0.010688,0.011214
KYLIA-12,1467251280,4212900.196438,173604.390676,4769708.879979,0,0,0.010551,0.010443,0.010538
KYLIA-18,1467251280,4201794.429952,177905.788731,4779284.86139,3.50976,0.047109,0.011298,0.01065,0.011182
KYLIA-12,1467251340,4212900.195339,173604.39106,4769708.879767,0,0,0.010514,0.010406,0.010501
KYLIA-18,1467251340,4201794.432489,177905.788317,4779284.862023,3.50505,0.055906,0.011264,0.010612,0.011152
KYLIA-12,1467251400,4212900.194657,173604.389093,4769708.880276,0,0,0.010479,0.010369,0.010466
KYLIA-18,1467251400,4201794.434034,177905.791367,4779284.861206,3.497679,0.067275,0.01123,0.010575,0.011122
KYLIA-12,1467251460,4212900.195084,173604.390452,4769708.879787,0,0,0.010444,0.010332,0.010431
KYLIA-18,1467251460,4201794.433476,177905.78945,4779284.861861,3.487688,0.059549,0.011197,0.010538,0.011093
KYLIA-12,1467251520,4212900.196576,173604.389308,4769708.880217,0,0,0.010403,0.010295,0.010396
KYLIA-18,1467251520,4201794.430579,177905.791241,4779284.860461,2.550443,0.05858,0.011139,0.010501,0.011063
KYLIA-12,1467251580,4212900.19685,173604.391025,4769708.879745,0,0,0.01037,0.01026,0.010363
