,,,,,,,,,
12,1467295260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467295260,4201799.006956,177941.209399,4779283.263558,0,0,0.032813,0.041947,0.025426
12,1467296160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467296160,4201799.007373,177941.20946,4779283.262235,0,0,0.032595,0.041736,0.025255
12,1467297060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467297060,4201799.006152,177941.210013,4779283.262788,0,0,0.032352,0.041514,0.025117
12,1467297960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467297960,4201799.004635,177941.21031,4779283.261495,0,0,0.03207,0.041337,0.025012
12,1467298860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467298860,4201799.00402,177941.210584,4779283.263749,0,0,0.031787,0.041188,0.024841
12,1467299760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467299760,4201799.006571,177941.211773,4779283.26357,0,0,0.031536,0.041061,0.024745
12,1467300660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467300660,4201799.009354,177941.21085,4779283.263436,0,0,0.031291,0.040924,0.024643
12,1467301560,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467301560,4201799.005242,177941.210749,4779283.264533,0,0,0.03107,0.040762,0.024543
12,1467302460,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467302460,4201799.006052,177941.211334,4779283.264305,0,0,0.030861,0.040557,0.024354
12,1467303360,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467303360,4201799.004785,177941.212015,4779283.265376,0,0,0.0307,0.040311,0.02417
12,1467304260,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467304260,4201799.004884,177941.210141,4779283.264599,0,0,0.030609,0.040098,0.023943
12,1467305160,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467305160,4201799.004778,177941.211073,4779283.263893,0,0,0.03055,0.039874,0.023802
12,1467306060,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467306060,4201799.003446,177941.209914,4779283.263639,0,0,0.030489,0.039637,0.023686
12,1467306960,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467306960,4201799.004576,177941.210657,4779283.264551,0,0,0.030414,0.03942,0.023602
12,1467307860,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467307860,4201799.00541,177941.210073,4779283.265122,0,0,0.03034,0.039254,0.023573
12,1467308760,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
18,1467308760,4201799.006866,177941.209874,4779283.265462,0,0,0.030231,0.039155,0.023554
12,1467309660,4212929.284426,173610.042261,4769706.482982,-1,-1,-1,-1,-1
